0.01,1.0,0.0,-0.11845221,0.0,1.6666667
0.02,1.0,0.032066487,-0.115268,-0.32698715,1.0888363
0.03,0.0,0.06389923,-0.10808102,-0.32460362,-1.4796399
0.04,0.0,0.063876085,-0.098450206,2.3597766E-4,-1.4962888
0.049999997,0.0,0.06410933,-0.08640406,-0.0023784663,-1.4906238
0.059999995,0.0,0.0641192,-0.07200243,-1.005906E-4,-1.4767983
0.06999999,0.0,0.0641162,-0.055326656,3.054186E-5,-1.4518254
0.07999999,0.0,0.06411598,-0.036495302,2.2792433E-6,-1.4154745
0.08999999,0.0,0.06411602,-0.015645199,-4.5584866E-7,-1.368411
0.09999999,0.0,0.06411603,0.0070695765,-7.5974775E-8,-1.3111119
0.109999985,0.0,0.06411603,0.031464037,0.0,-1.243949
0.11999998,0.0,0.06411603,0.057337366,0.0,-1.1677737
0.12999998,0.0,0.06411603,0.084477074,0.0,-1.0833967
0.13999999,0.0,0.06411602,0.11265951,7.5974775E-8,-0.9918221
0.14999999,0.0,0.06411603,0.14163622,-7.5974775E-8,-0.89382076
0.16,0.0,0.06411602,0.17117055,7.5974775E-8,-0.7908634
0.17,0.0,0.06411602,0.2010099,0.0,-0.68359184
0.18,0.0,0.06411602,0.23090798,0.0,-0.5733616
0.19000001,0.0,0.06411602,0.2606326,0.0,-0.46157047
0.20000002,0.0,0.06411602,0.2899831,0.0,-0.3486124
0.21000002,0.0,0.06411602,0.31875888,0.0,-0.23414211
0.22000003,0.0,0.06411602,0.3467773,0.0,-0.11922327
0.23000003,0.0,0.06411602,0.37388924,0.0,-0.0048186244
0.24000004,0.0,0.06411602,0.39996648,0.0,0.10837893
0.25000003,0.0,0.06411602,0.42490238,0.0,0.2195586
0.26000002,0.0,0.06411603,0.44861305,-7.5974775E-8,0.32792902
0.27,0.0,0.06411603,0.4710371,0.0,0.43277055
0.28,0.0,0.06411603,0.49213544,0.0,0.53337574
0.29,0.0,0.06411604,0.51190114,-7.5974775E-8,0.6292
0.29999998,0.0,0.06411604,0.53034735,0.0,0.7195115
0.30999997,0.0,0.06411604,0.54750395,0.0,0.8039031
0.31999996,0.0,0.064116046,0.5634156,-7.5974775E-8,0.8816186
0.32999995,0.0,0.06411605,0.57814336,-7.5974775E-8,0.95118594
0.33999994,0.0,0.06411605,0.5917203,0.0,1.0117774
0.34999993,0.0,0.06411605,0.6041862,0.0,1.0653827
0.35999992,0.0,0.06411605,0.6155841,0.0,1.1119292
0.36999992,0.0,0.064116046,0.6259505,7.5974775E-8,1.1513054
0.3799999,0.0,0.064116046,0.6353173,0.0,1.1840122
0.3899999,0.0,0.064116046,0.6437,0.0,1.210576
0.3999999,0.0,0.064116046,0.65111864,0.0,1.2315885
0.40999988,0.0,0.064116046,0.6575883,0.0,1.2471073
0.41999987,0.0,0.064116046,0.6631173,0.0,1.2572967
0.42999986,0.0,0.064116046,0.6677064,0.0,1.2622782
0.43999985,0.0,0.064116135,0.6713475,-9.116973E-7,1.2620285
0.44999984,0.0,0.06424343,0.67402667,-0.0012980291,1.2556392
0.45999983,0.0,0.06450498,0.67572916,-0.0026670946,1.2440704
0.46999982,0.0,0.06488395,0.6764311,-0.003864381,1.2265277
0.4799998,0.0,0.06537158,0.67610127,-0.0049724733,1.2028372
0.4899998,0.0,0.0659643,0.67469954,-0.0060440213,1.1728092
0.4999998,0.0,0.066668704,0.67216897,-0.0071829595,1.1356436
0.5099998,0.0,0.067405246,0.66853887,-0.0075106383,1.2126528
0.5199998,0.0,0.06817702,0.6638517,-0.0078699235,1.2783613
0.5299998,0.0,0.068957806,0.6584191,-0.007961777,1.4949794
0.5399998,0.0,0.06983087,0.652156,-0.0089028,1.4547577
0.5499998,0.0,0.07047093,0.6454552,-0.006526765,1.5956686
0.55999976,0.0,0.071122095,0.6383555,-0.0066400436,1.6028017
0.56999975,0.0,0.07204424,0.6307074,-0.009403246,1.5679566
0.57999974,0.0,0.07304966,0.6223838,-0.010252416,1.5310729
0.58999974,0.0,0.073857255,0.6137479,-0.00823521,1.6073188
0.5999997,0.0,0.07444623,0.60486627,-0.0060058823,1.6178008
0.6099997,0.0,0.07537588,0.5955298,-0.009479753,1.5792615
0.6199997,0.0,0.076662965,0.5855047,-0.013124643,1.522943
0.6299997,0.0,0.07806426,0.5746166,-0.01428926,1.4689753
0.6399997,0.0,0.07990466,0.56254935,-0.018766833,1.3758242
0.6499997,0.0,0.08193054,0.54913473,-0.020658225,1.281562
0.65999967,0.0,0.08448607,0.53404766,-0.02605912,1.1383162
0.66999966,0.0,0.08716689,0.5173845,-0.02733679,1.2039145
0.67999965,0.0,0.090139285,0.49900606,-0.030309984,1.0695498
0.68999964,0.0,0.09335586,0.4789163,-0.032799907,1.0303031
0.69999963,0.0,0.09737856,0.45679733,-0.04102015,0.82590055
0.7099996,0.0,0.102354236,0.43236804,-0.05073778,0.59108377
0.7199996,0.0,0.107754424,0.40574142,-0.055066593,0.525444
0.7299996,0.0,0.11368332,0.37709805,-0.06045792,0.45558122
0.7399996,0.0,0.12016861,0.34661463,-0.066131555,0.38463172
0.7499996,0.0,0.12728831,0.31452367,-0.07260074,0.30895355
0.7599996,0.0,0.13509028,0.28111556,-0.0795579,0.22744295
0.76999956,0.0,0.14362101,0.24677552,-0.0869893,0.13802612
0.77999955,0.0,0.153087,0.21206683,-0.09652626,-0.13115314
0.78999954,0.0,0.16347772,0.17765206,-0.10595579,-0.39846766
0.79999954,0.0,0.17470445,0.14417283,-0.11448076,-0.4845878
0.8099995,0.0,0.18685713,0.11256576,-0.12392291,-0.7560524
0.8199995,0.0,0.19992249,0.083773874,-0.13322951,-1.013878
0.8299995,0.0,0.21432422,0.059006914,-0.14685681,-1.2922349
0.8399995,0.0,0.23001446,0.039355088,-0.15999588,-1.5471017
0.8499995,0.0,0.24698684,0.025995934,-0.17307007,-1.8071786
0.8599995,0.0,0.26508877,0.0199996,-0.18458831,-2.0505216
0.86999947,0.0,0.28393638,0.022422336,-0.19219218,-2.2724068
0.87999946,0.0,0.30296466,0.034361232,-0.19403441,-2.477957
0.88999945,0.0,0.32187802,0.056872454,-0.19286259,-2.6640599
0.89999944,0.0,0.34026957,0.09087179,-0.1875416,-2.8280973
0.90999943,0.0,0.35770696,0.13718314,-0.17781198,-2.9711754
0.9199994,0.0,0.3736801,0.19644961,-0.16288081,-3.0911655
0.9299994,0.0,0.38756377,0.26918793,-0.14157383,-3.1894612
0.9399994,0.0,0.39852056,0.35577247,-0.11172821,-3.2659898
0.9499994,0.0,0.40546292,0.45634934,-0.070792384,-3.3137856
0.9599994,0.0,0.4084719,0.57064587,-0.030683173,-3.3171327
0.9699994,0.0,0.40910807,0.6985481,-0.0064870305,-3.302646
0.97999936,0.0,0.40911755,0.83989197,-9.663992E-5,-3.2667062
0.98999935,0.0,0.40911537,0.99423623,2.2184635E-5,-3.2196257
0.99999934,0.0,0.40911537,1.1609621,0.0,-3.1450949
1.0099994,0.0,0.4091154,1.3393489,-3.038991E-7,-3.0443907
1.0199994,0.0,0.4091154,1.5285364,0.0,-2.9177852
1.0299994,0.0,0.4091154,1.7275934,0.0,-2.767986
1.0399994,0.0,0.4091154,1.9355323,0.0,-2.596762
1.0499994,0.0,0.4091154,2.1513047,0.0,-2.405748
1.0599993,0.0,0.4091154,2.3738418,0.0,-2.1975892
1.0699993,0.0,0.4091154,2.6020448,0.0,-1.9738175
1.0799993,0.0,0.4091154,2.8348541,0.0,-1.7387989
1.0899993,0.0,0.40911537,3.0712306,3.038991E-7,-1.493348
1.0999993,0.0,0.40911537,3.310191,0.0,-1.2406304
1.1099993,0.0,0.40911537,3.550747,0.0,-0.98666316
1.1199993,0.0,0.4091154,3.791938,-3.038991E-7,-0.7382633
1.1299993,0.0,0.40911543,4.032884,-3.038991E-7,-0.49492523
1.1399993,0.0,0.40911537,4.272815,6.077982E-7,-0.25451916
1.1499993,0.0,0.4091154,4.511073,-3.038991E-7,-0.019177249
1.1599993,0.0,0.40911537,4.747119,3.038991E-7,0.20852584
1.1699992,0.0,0.40911537,4.9805613,0.0,0.42589638
1.1799992,0.0,0.4091154,5.211144,-3.038991E-7,0.62998044
1.1899992,0.0,0.40911537,5.4387484,3.038991E-7,0.8162657
1.1999992,0.0,0.40911543,5.6633835,-6.077982E-7,0.9814239
1.2099992,0.0,0.4091154,5.8851504,3.038991E-7,1.1240062
1.2199992,0.0,0.4091154,6.1042275,0.0,1.2440948
1.2299992,0.0,0.4091154,6.320844,0.0,1.3422908
1.2399992,0.0,0.40911537,6.5352645,3.038991E-7,1.4203126
1.2499992,0.0,0.4091154,6.747768,-3.038991E-7,1.4798963
1.2599992,0.0,0.4091154,6.9586344,0.0,1.5236504
1.2699991,0.0,0.40911546,7.168132,-6.077982E-7,1.5549715
1.2799991,0.0,0.40911546,7.3764877,0.0,1.577635
1.2899991,0.0,0.40911543,7.5838857,3.038991E-7,1.5944225
1.2999991,0.0,0.40911537,7.7904716,6.077982E-7,1.6069188
1.3099991,0.0,0.40911543,7.9963565,-6.077982E-7,1.6161684
1.3199991,0.0,0.40911546,8.201627,-3.038991E-7,1.6229926
1.3299991,0.0,0.4091154,8.406347,6.077982E-7,1.6280897
1.3399991,0.0,0.40911543,8.610563,-3.038991E-7,1.6314957
1.3499991,0.0,0.40911543,8.814303,0.0,1.6337931
1.3599991,0.0,0.40911546,9.017582,-3.038991E-7,1.6348568
1.369999,0.0,0.40911546,9.220401,0.0,1.6350739
1.379999,0.0,0.40910864,9.422744,6.95929E-5,1.6339884
1.389999,0.0,0.4090952,9.624558,1.370585E-4,1.6301622
1.399999,0.0,0.40916696,9.8257675,-7.3178904E-4,1.6244289
1.409999,0.56964576,0.40942922,10.026295,-0.002674312,1.6180015
1.419999,0.79520446,0.42792037,10.227549,-0.18855724,1.6097695
1.429999,0.83912486,0.45357907,10.430023,-0.2616459,1.5994979
1.439999,0.89205444,0.48101512,10.633701,-0.2797698,1.5865594
1.449999,0.91072726,0.51060575,10.838555,-0.3017405,1.570333
1.459999,0.9389693,0.5413117,11.04442,-0.31311333,1.5497514
1.469999,0.95186454,0.5735411,11.251111,-0.32864866,1.5246327
1.479999,0.9545028,0.60692835,11.458337,-0.34045514,1.4931864
1.4899989,0.96675557,0.6412536,11.665716,-0.35002005,1.4552331
1.4999989,0.98595816,0.6769135,11.872831,-0.36362988,1.4101064
1.5099989,0.9894935,0.71421504,12.079223,-0.38036984,1.3570919
1.5199989,0.992722,0.75276655,12.284326,-0.393116,1.2955049
1.5299989,0.9957012,0.79266447,12.48752,-0.40684554,1.2252994
1.5399989,1.0,0.83399934,12.688139,-0.42149833,1.1455792
1.5499989,1.0,0.87691796,12.885471,-0.43764818,1.05594
1.5599989,1.0,0.9214031,13.07877,-0.45362228,0.95656496
1.5699989,1.0,0.9675781,13.267263,-0.47085398,0.8467529
1.5799989,1.0,1.0155722,13.450172,-0.4894034,0.7269449
1.5899988,1.0,1.0655937,13.626795,-0.51007766,0.60836345
1.5999988,1.0,1.1176065,13.796248,-0.53038293,0.45751524
1.6099988,1.0,1.1722978,13.957674,-0.5576962,0.30213892
1.6199988,1.0,1.2297403,14.110258,-0.58574975,0.13719708
1.6299988,1.0,1.2900358,14.253212,-0.6148438,-0.037146196
1.6399988,1.0,1.3530786,14.385803,-0.64285725,-0.21832354
1.6499988,1.0,1.4187605,14.507339,-0.66976935,-0.40526527
1.6599988,1.0,1.486867,14.617174,-0.6944921,-0.5969818
1.6699988,1.0,1.557034,14.714718,-0.71550494,-0.79175806
1.6799988,1.0,1.6286566,14.799407,-0.73034734,-0.9874314
1.6899987,1.0,1.7009592,14.870772,-0.73728114,-1.182926
1.6999987,1.0,1.772833,14.928385,-0.7329086,-1.3729506
1.7099987,1.0,1.8429328,14.971866,-0.7148193,-1.5543892
1.7199987,1.0,1.9097567,15.00091,-0.68141353,-1.7209113
1.7299987,1.0,1.9717696,15.015299,-0.6323557,-1.8665738
1.7399987,1.0,2.0275745,15.014908,-0.5690523,-1.9846983
1.7499987,1.0,2.0762644,14.999711,-0.4964982,-2.0689774
1.7599987,1.0,2.1176076,14.969807,-0.42158344,-2.1158073
1.7699987,1.0,2.1522243,14.925434,-0.35299218,-2.1238184
1.7799987,1.0,2.1816185,14.866962,-0.29973692,-2.0962849
1.7899987,1.0,2.2079213,14.794875,-0.26821405,-2.0394197
1.7999986,1.0,2.2335942,14.709756,-0.26179084,-1.9613067
1.8099986,1.0,2.2607749,14.612122,-0.2771657,-1.8768326
1.8199986,1.0,2.2885206,14.50199,-0.28292763,-1.8468064
1.8299986,1.0,2.316668,14.37932,-0.2870242,-1.8209002
1.8399986,1.0,2.3452578,14.244131,-0.29153407,-1.7915229
1.8499986,1.0,2.3742347,14.096533,-0.2954823,-1.7570449
1.8599986,1.0,2.403572,13.93669,-0.29915828,-1.7149074
1.8699986,1.0,2.4332201,13.76485,-0.3023261,-1.6648906
1.8799986,1.0,2.463149,13.581305,-0.3051901,-1.6060946
1.8899986,1.0,2.4933033,13.386407,-0.30748755,-1.5385683
1.8999985,1.0,2.5236468,13.180557,-0.3094179,-1.462151
1.9099985,1.0,2.5541456,12.964199,-0.31100062,-1.3771857
1.9199985,1.0,2.5847795,12.737806,-0.31237912,-1.2839105
1.9299985,1.0,2.6155202,12.5018835,-0.31346828,-1.1830525
1.9399985,1.0,2.6463563,12.25696,-0.31444076,-1.0750856
1.9499985,1.0,2.6772754,12.003593,-0.31528682,-0.9607442
1.9599985,1.0,2.7082632,11.742358,-0.315987,-0.8410712
1.9699985,1.0,2.739314,11.473857,-0.31663126,-0.71695393
1.9799985,1.0,2.770419,11.198693,-0.31718072,-0.58974904
1.9899985,1.0,2.8015683,10.917494,-0.31763536,-0.46041203
1.9999985,1.0,2.8327591,10.630889,-0.31805837,-0.3304672
2.0099986,1.0,2.863991,10.339484,-0.31847653,-0.20187166
2.0199986,1.0,2.8952582,10.04382,-0.31883636,-0.07814583
2.0299985,1.0,2.9265566,9.744443,-0.31915483,0.04553138
2.0399985,1.0,2.9578893,9.441908,-0.31950495,0.1678374
2.0499985,1.0,2.9892488,9.1367655,-0.31977722,0.28851452
2.0599985,1.0,3.02063,8.829567,-0.31999847,0.40663645
2.0699985,1.0,3.0520315,8.520868,-0.32020754,0.52171695
2.0799985,1.0,3.0834515,8.211222,-0.32039475,0.633034
2.0899985,1.0,3.114884,7.901176,-0.32052118,0.7398144
2.0999985,1.0,3.1463192,7.59128,-0.32055035,0.8413167
2.1099985,1.0,3.1777565,7.2820835,-0.32057223,0.93680423
2.1199985,1.0,3.2091856,6.974093,-0.32048714,1.0213733
2.1299984,1.0,3.2405934,6.667756,-0.32027075,1.0957581
2.1399984,1.0,3.2719693,6.36347,-0.31994498,1.156888
2.1499984,1.0,3.3032987,6.0616007,-0.3194709,1.2093409
2.1599984,1.0,3.3345726,5.76248,-0.31890443,1.2516195
2.1699984,1.0,3.3657715,5.466424,-0.31814104,1.2840539
2.1799984,1.0,3.3968842,5.1737432,-0.31726095,1.3072913
2.1899984,1.0,3.4279144,4.8847427,-0.31641975,1.322141
2.1999984,1.0,3.4588692,4.599755,-0.3156515,1.3276647
2.2099984,1.0,3.4897604,4.319129,-0.31500235,1.3253964
2.2199984,1.0,3.5206008,4.0432606,-0.31448454,1.3147575
2.2299984,1.0,3.5514274,3.7725744,-0.3143435,1.2964957
2.2399983,1.0,3.5822928,3.5075488,-0.3147398,1.2705846
2.2499983,1.0,3.6132905,3.2486997,-0.31608912,1.2384715
2.2599983,1.0,3.644458,2.9966128,-0.31782013,1.1978039
2.2699983,1.0,3.6757476,2.7519903,-0.3190649,1.1428411
2.2799983,1.0,3.7073514,2.5155356,-0.3222692,1.0866277
2.2899983,1.0,3.7393086,2.288008,-0.32587224,1.0236969
2.2999983,1.0,3.7716563,2.0701838,-0.32985452,0.95768034
2.3099983,1.0,3.804314,1.8629434,-0.33301508,0.8758784
2.3199983,1.0,3.8373556,1.6671398,-0.33693174,0.7956442
2.3299983,1.0,3.8707232,1.4836243,-0.34025517,0.71485656
2.3399982,1.0,3.9043994,1.3132285,-0.34340113,0.6342765
2.3499982,1.0,3.9381726,1.1567864,-0.34439063,0.54655415
2.3599982,1.0,3.971811,1.0150912,-0.343017,0.45512673
2.3699982,1.0,4.0049562,0.88881314,-0.33798686,0.36179325
2.3799982,1.0,4.037595,0.778495,-0.33282056,0.272773
2.3899982,1.0,4.0695653,0.6845493,-0.32600838,0.19107048
2.3999982,1.0,4.100737,0.6072727,-0.31786388,0.116020635
2.4099982,1.0,4.1310086,0.5468424,-0.3086837,0.047540456
2.4199982,1.0,4.160254,0.50328356,-0.29821983,-0.012877725
2.4299982,1.0,4.188463,0.4764792,-0.28765386,-0.06644359
2.4399981,1.0,4.2156467,0.466178,-0.2771949,-0.11301673
2.4499981,1.0,4.24188,0.47200832,-0.26750416,-0.15262999
2.4599981,1.0,4.267283,0.493466,-0.25903875,-0.18669768
2.4699981,1.0,4.291992,0.5299489,-0.25196397,-0.21517608
2.479998,1.0,4.3161488,0.58075535,-0.24632846,-0.23924533
2.489998,1.0,4.339914,0.64509475,-0.24233644,-0.25945973
2.499998,1.0,4.3634725,0.72211957,-0.24023102,-0.27529573
2.509998,1.0,4.386975,0.8109107,-0.23965727,-0.29127124
2.519998,1.0,4.4105725,0.9105599,-0.24062975,-0.30479
2.529998,1.0,4.4343762,1.02015,-0.24273029,-0.31818214
2.539998,1.0,4.4584618,1.138739,-0.24560396,-0.33007538
2.549998,1.0,4.482873,1.2654036,-0.24892497,-0.3401226
2.559998,1.0,4.507609,1.3992368,-0.25223625,-0.3486819
2.569998,1.0,4.5327306,1.5393763,-0.25616992,-0.3531869
2.579998,1.0,4.5581956,1.6849416,-0.25967085,-0.35863194
2.589998,1.0,4.584062,1.8351872,-0.26376498,-0.3536515
2.599998,1.0,4.6103244,1.9893646,-0.26780075,-0.3495858
2.609998,1.0,4.6369276,2.1467478,-0.27127737,-0.3437827
2.619998,1.0,4.6638465,2.3066428,-0.27449626,-0.33535388
2.629998,1.0,4.6910844,2.468386,-0.2777492,-0.3246925
2.639998,1.0,4.7185626,2.6312077,-0.28019983,-0.32289067
2.649998,1.0,4.7464046,2.7946324,-0.28390983,-0.2967435
2.659998,1.0,4.774516,2.9580648,-0.2866571,-0.28137016
2.669998,1.0,4.80288,3.120931,-0.2892293,-0.26449615
2.679998,1.0,4.831468,3.2826784,-0.29151946,-0.24641934
2.689998,1.0,4.8602657,3.4427736,-0.29365405,-0.22762287
2.699998,1.0,4.889257,3.6007214,-0.2956282,-0.20728168
2.709998,1.0,4.9185123,3.7560365,-0.29832196,-0.18746807
2.719998,1.0,4.947916,3.9082477,-0.29983416,-0.16705881
2.7299979,1.0,4.9774117,4.056909,-0.3007726,-0.14641495
2.7399979,1.0,5.0070124,4.201589,-0.30184233,-0.12509035
2.7499979,1.0,5.036685,4.341884,-0.30257654,-0.103452116
2.7599978,1.0,5.0664177,4.4774146,-0.3031892,-0.08102254
2.7699978,1.0,5.096198,4.607824,-0.30367544,-0.058389958
2.7799978,1.0,5.125998,4.7327633,-0.3038748,-0.036241792
2.7899978,1.0,5.155807,4.851907,-0.30396718,-0.014209107
2.7999978,1.0,5.1854606,4.964934,-0.30238205,0.006955035
2.8099978,1.0,5.2152333,5.0715666,-0.30359763,0.029498879
2.8199978,1.0,5.2449493,5.1715293,-0.30301902,0.050195016
2.8299978,1.0,5.274608,5.2645698,-0.30243552,0.07123152
2.8399978,1.0,5.3040257,5.3504567,-0.29997516,0.09142561
2.8499978,1.0,5.3332963,5.4289603,-0.29847756,0.108791016
2.8599977,1.0,5.362409,5.4998856,-0.2968681,0.12664205
2.8699977,1.0,5.3911347,5.5628314,-0.29291984,0.14766215
2.8799977,1.0,5.419811,5.617828,-0.29241416,0.15607165
2.8899977,1.0,5.4482374,5.664759,-0.28987113,0.172966
2.8999977,1.0,5.476327,5.7034907,-0.28643343,0.18481533
2.9099977,1.0,5.504086,5.733917,-0.2830638,0.19550042
2.9199977,1.0,5.531456,5.7559547,-0.27909607,0.20401934
2.9299977,1.0,5.5585055,5.7695584,-0.27582857,0.21137491
2.9399977,1.0,5.5853043,5.7746916,-0.27327093,0.21966042
2.9499977,1.0,5.611883,5.7713223,-0.27102938,0.22879076
2.9599977,1.0,5.638282,5.7594223,-0.26919138,0.23862916
2.9699976,1.0,5.6645174,5.738979,-0.26752847,0.25017247
2.9799976,1.0,5.6906276,5.709982,-0.26624966,0.26197016
